theta_deg,model_normalized,analytic_normalized,abs_error
9.249999999999996,0.5909809398310855,0.5909809398310856,1.1102230246251565e-16
9.500000000000007,0.5733134271061842,0.5733134271061839,2.220446049250313e-16
9.750000000000004,0.5556203037572904,0.5556203037572903,1.1102230246251565e-16
10.000000000000002,0.5379270535955444,0.5379270535955443,1.1102230246251565e-16
10.249999999999998,0.5202587570777748,0.5202587570777747,1.1102230246251565e-16
10.500000000000009,0.5026400403393704,0.5026400403393704,0.0
10.750000000000005,0.48509502608963084,0.485095026089631,1.6653345369377348e-16
11.000000000000004,0.46764728648914944,0.46764728648914955,1.1102230246251565e-16
11.25,0.45031979812084627,0.4503197981208464,1.1102230246251565e-16
11.499999999999996,0.43313489915799364,0.43313489915799364,0.0
11.750000000000007,0.41611424882407755,0.41611424882407766,1.1102230246251565e-16
12.000000000000004,0.3992787892306078,0.3992787892306076,1.6653345369377348e-16
12.250000000000002,0.3826487096700586,0.3826487096700586,0.0
12.499999999999998,0.36624341343208605,0.36624341343208605,0.0
12.750000000000009,0.35008148720196675,0.35008148720196663,1.1102230246251565e-16
13.000000000000005,0.3341806730909761,0.33418067309097615,5.551115123125783e-17
13.250000000000004,0.3185578433391248,0.31855784333912474,5.551115123125783e-17
13.5,0.3032289777214071,0.30322897772140717,5.551115123125783e-17
13.749999999999996,0.2882091436794497,0.28820914367944966,5.551115123125783e-17
14.000000000000007,0.27351247919128246,0.2735124791912825,5.551115123125783e-17
14.250000000000004,0.2591521783828755,0.25915217838287546,5.551115123125783e-17
14.500000000000002,0.2451404798761468,0.24514047987614684,5.551115123125783e-17
14.749999999999998,0.23148865785939632,0.23148865785939635,2.7755575615628914e-17
15.000000000000009,0.21820701585753277,0.21820701585753288,1.1102230246251565e-16
15.250000000000005,0.20530488317114984,0.20530488317114978,5.551115123125783e-17
15.500000000000004,0.192790613945403,0.19279061394540295,5.551115123125783e-17
15.75,0.18067158882187967,0.1806715888218797,2.7755575615628914e-17
15.999999999999996,0.16895421911914021,0.16895421911914016,5.551115123125783e-17
16.250000000000007,0.1576439534804726,0.15764395348047258,2.7755575615628914e-17
16.500000000000004,0.1467452869206054,0.14674528692060537,2.7755575615628914e-17
16.75,0.13626177219668334,0.1362617721966833,2.7755575615628914e-17
17.0,0.12619603342279315,0.12619603342279315,0.0
17.250000000000007,0.11654978184168127,0.11654978184168129,1.3877787807814457e-17
17.500000000000007,0.10732383366209954,0.10732383366209954,0.0
17.750000000000004,0.09851812986542506,0.09851812986542507,1.3877787807814457e-17
18.0,0.09013175788087119,0.09013175788087117,1.3877787807814457e-17
18.249999999999996,0.0821629750246974,0.08216297502469742,2.7755575615628914e-17
18.500000000000007,0.07460923359538603,0.07460923359538604,1.3877787807814457e-17
18.750000000000004,0.0674672075137715,0.06746720751377153,2.7755575615628914e-17
19.0,0.060732820394564756,0.060732820394564735,2.0816681711721685e-17
19.25,0.05440127493365748,0.05440127493365746,1.3877787807814457e-17
19.500000000000007,0.048467083493955586,0.048467083493955586,0.0
19.750000000000007,0.04292409977133317,0.04292409977133317,0.0
20.000000000000004,0.03776555142156294,0.03776555142156294,0.0
20.25,0.032984073528803864,0.032984073528803864,0.0
20.499999999999996,0.02857174279635103,0.028571742796351034,3.469446951953614e-18
20.750000000000007,0.024520112340919838,0.024520112340919834,3.469446951953614e-18
21.000000000000004,0.020820246972692243,0.020820246972692233,1.0408340855860843e-17
21.25,0.017462758844701415,0.01746275884470141,3.469446951953614e-18
21.5,0.014437843356866927,0.014437843356866919,8.673617379884035e-18
21.750000000000007,0.011735315202070521,0.011735315202070518,3.469446951953614e-18
22.000000000000007,0.0093446444441002,0.009344644444100205,5.204170427930421e-18
22.250000000000004,0.007254992520040676,0.007254992520040674,2.6020852139652106e-18
22.5,0.00545524806275448,0.005455248062754481,8.673617379884035e-19
22.749999999999996,0.0039340624424424615,0.00393406244244246,1.734723475976807e-18
23.000000000000007,0.0026798849298868737,0.002679884929886874,4.336808689942018e-19
23.250000000000004,0.0016809973878414328,0.001680997387841432,8.673617379884035e-19
23.5,0.0009255484011124526,0.0009255484011124507,1.951563910473908e-18
23.75,0.0004015867601634862,0.0004015867601634859,2.710505431213761e-19
24.000000000000007,9.709421753920912e-05,9.70942175392092e-05,8.131516293641283e-20
24.250000000000007,1.74410291009807e-08,1.7441029100975836e-08,4.863822001811803e-21
24.500000000000004,9.829909225158695e-05,9.829909225158681e-05,1.3552527156068805e-19
24.750000000000014,0.00037990796421409807,0.00037990796421409807,0.0
24.999999999999996,0.0008328681163713246,0.0008328681163713254,7.589415207398531e-19
25.250000000000007,0.0014452869507432194,0.0014452869507432197,2.168404344971009e-19
25.499999999999993,0.0022053821777410776,0.002205382177741079,1.3010426069826053e-18
25.75,0.0031015076254701803,0.00310150762547018,4.336808689942018e-19
26.00000000000001,0.0041221778514000775,0.0041221778514000775,0.0
26.249999999999996,0.005256091520413942,0.005256091520413941,8.673617379884035e-19
26.500000000000007,0.006492153518330988,0.006492153518330985,2.6020852139652106e-18
26.74999999999999,0.007819495775033904,0.0078194957750339,3.469446951953614e-18
27.0,0.009227496776309808,0.00922749677630981,1.734723475976807e-18
27.25000000000001,0.010705799748395979,0.01070579974839598,1.734723475976807e-18
27.499999999999993,0.012244329504021576,0.012244329504021581,5.204170427930421e-18
27.750000000000004,0.013833307943408866,0.013833307943408861,5.204170427930421e-18
28.000000000000014,0.015463268208251188,0.015463268208251184,3.469446951953614e-18
28.25,0.01712506749109767,0.017125067491097663,6.938893903907228e-18
28.500000000000007,0.018809898506831808,0.018809898506831808,0.0
28.749999999999993,0.02050929963702521,0.020509299637025205,3.469446951953614e-18
29.000000000000004,0.02221516376187593,0.02221516376187593,0.0
29.250000000000014,0.02391974579817258,0.023919745798172572,6.938893903907228e-18
29.499999999999996,0.02561566896528371,0.02561566896528372,1.0408340855860843e-17
29.750000000000007,0.027295929804519236,0.027295929804519236,0.0
29.999999999999993,0.02895390198036032,0.028953901980360325,3.469446951953614e-18
30.25,0.030583338895003247,0.030583338895003236,1.0408340855860843e-17
30.50000000000001,0.03217837515038172,0.03217837515038171,1.3877787807814457e-17
30.749999999999996,0.03373352689436071,0.0337335268943607,6.938893903907228e-18
31.000000000000007,0.03524369109008592,0.03524369109008592,0.0
31.24999999999999,0.03670414374955775,0.036704143749557744,6.938893903907228e-18
31.5,0.0381105371743684,0.0381105371743684,0.0
31.75000000000001,0.03945889624818297,0.039458896248182954,1.3877787807814457e-17
31.999999999999993,0.04074561382698526,0.04074561382698526,0.0
32.25000000000001,0.041967445274329815,0.0419674452743298,1.3877787807814457e-17
32.500000000000014,0.043121502189852064,0.04312150218985206,6.938893903907228e-18
32.75,0.044205245380102474,0.04420524538010246,1.3877787807814457e-17
33.00000000000001,0.0452164771213738,0.045216477121373784,1.3877787807814457e-17
33.24999999999999,0.04615333276460532,0.046153332764605315,6.938893903907228e-18
33.5,0.04701427173267356,0.04701427173267354,1.3877787807814457e-17
33.750000000000014,0.04779806796041593,0.04779806796041594,1.3877787807814457e-17
34.0,0.04850379982760406,0.04850379982760406,0.0
34.25000000000001,0.04913083963477575,0.04913083963477575,0.0
34.49999999999999,0.04967884267137217,0.04967884267137218,1.3877787807814457e-17
34.75,0.05014773592500994,0.050147735925009936,6.938893903907228e-18
35.000000000000014,0.05053770647995422,0.050537706479954224,6.938893903907228e-18
35.24999999999999,0.05084918965196284,0.050849189651962834,6.938893903907228e-18
35.50000000000001,0.05108285690564571,0.051082856905645714,6.938893903907228e-18
35.74999999999999,0.05123960359933892,0.05123960359933891,6.938893903907228e-18
36.0,0.05132053660124321,0.051320536601243215,6.938893903907228e-18
36.25000000000001,0.0513269618192203,0.05132696181922029,6.938893903907228e-18
36.49999999999999,0.05126037168519884,0.05126037168519883,1.3877787807814457e-17
36.75000000000001,0.051122432633614004,0.05112243263361402,1.3877787807814457e-17
37.000000000000014,0.05091497261170675,0.05091497261170675,0.0
37.25,0.05063996865784531,0.050639968657845306,6.938893903907228e-18
37.50000000000001,0.05029953458231273,0.05029953458231272,1.3877787807814457e-17
37.74999999999999,0.04989590878324005,0.04989590878324005,0.0
38.0,0.049431442228561585,0.049431442228561585,0.0
38.250000000000014,0.048908586633036,0.048908586633035996,6.938893903907228e-18
38.5,0.04832988285752244,0.04832988285752244,0.0
38.75000000000001,0.047697949555832335,0.047697949555832335,0.0
38.99999999999999,0.04701547209260395,0.047015472092603955,6.938893903907228e-18
39.25,0.04628519175376923,0.04628519175376924,6.938893903907228e-18
39.500000000000014,0.04550989526932068,0.04550989526932068,0.0
39.74999999999999,0.04469240466622761,0.04469240466622762,6.938893903907228e-18
40.00000000000001,0.04383556746752327,0.043835567467523255,1.3877787807814457e-17
40.250000000000014,0.04294224725177616,0.04294224725177615,6.938893903907228e-18
40.5,0.042015314585382636,0.042015314585382636,0.0
40.75000000000001,0.04105763833838154,0.04105763833838154,0.0
40.99999999999999,0.040072077392794135,0.040072077392794135,0.0
41.25000000000001,0.03906147275083913,0.03906147275083911,1.3877787807814457e-17
41.500000000000014,0.038028640048774084,0.038028640048774084,0.0
41.75,0.03697636248056209,0.0369763624805621,1.3877787807814457e-17
42.00000000000001,0.0359073841340726,0.035907384134072594,6.938893903907228e-18
42.24999999999999,0.034824403741091456,0.034824403741091456,0.0
42.5,0.033730068841041884,0.03373006884104191,2.7755575615628914e-17
42.750000000000014,0.03262697035701351,0.032626970357013514,6.938893903907228e-18
43.0,0.03151763758145006,0.031517637581450056,6.938893903907228e-18
43.25000000000001,0.03040453356767368,0.030404533567673666,1.3877787807814457e-17
43.49999999999999,0.02929005092231608,0.02929005092231607,1.0408340855860843e-17
43.75,0.0281765079926855,0.0281765079926855,0.0
44.000000000000014,0.027066145442133187,0.027066145442133187,0.0
44.24999999999999,0.025961123205577977,0.025961123205577984,6.938893903907228e-18
44.50000000000001,0.024863517816521307,0.0248635178165213,6.938893903907228e-18
44.750000000000014,0.023775320096121044,0.023775320096121048,3.469446951953614e-18
45.0,0.022698433194199074,0.02269843319419907,3.469446951953614e-18
45.25000000000001,0.02163467097143242,0.02163467097143243,1.0408340855860843e-17
45.49999999999999,0.02058575671141895,0.020585756711418934,1.734723475976807e-17
45.75000000000001,0.019553322150811413,0.01955332215081141,3.469446951953614e-18
46.000000000000014,0.018538906815288973,0.01853890681528897,3.469446951953614e-18
46.25,0.017543957648760388,0.017543957648760385,3.469446951953614e-18
46.50000000000001,0.016569828922889135,0.016569828922889142,6.938893903907228e-18
46.74999999999999,0.015617782413782507,0.015617782413782493,1.3877787807814457e-17
47.0,0.014688987832487616,0.01468898783248761,5.204170427930421e-18
47.250000000000014,0.013784523495806094,0.013784523495806103,8.673617379884035e-18
47.5,0.012905377223845675,0.012905377223845669,6.938893903907228e-18
47.75000000000001,0.012052447450692953,0.012052447450692949,3.469446951953614e-18
47.99999999999999,0.011226544534602336,0.011226544534602331,5.204170427930421e-18
48.25,0.010428392254146457,0.01042839225414646,3.469446951953614e-18
48.500000000000014,0.009658629476876469,0.009658629476876473,3.469446951953614e-18
48.74999999999999,0.008917811987170692,0.008917811987170692,0.0
49.00000000000001,0.008206414460130105,0.0082064144601301,5.204170427930421e-18
49.250000000000014,0.007524832568582711,0.007524832568582711,0.0
49.5,0.006873385210502491,0.0068733852105024905,8.673617379884035e-19
49.75000000000001,0.006252316844416632,0.0062523168444166295,2.6020852139652106e-18
49.99999999999999,0.005661799920674524,0.005661799920674522,1.734723475976807e-18
50.25000000000001,0.005101937396769691,0.005101937396769685,6.071532165918825e-18
50.500000000000014,0.004572765325254082,0.004572765325254077,5.204170427930421e-18
50.75,0.0040742555031439785,0.004074255503143978,8.673617379884035e-19
51.00000000000001,0.00360631817209976,0.003606318172099755,5.204170427930421e-18
51.24999999999999,0.0031688047590574006,0.0031688047590574036,3.0357660829594124e-18
51.5,0.0027615106473975917,0.002761510647397592,4.336808689942018e-19
51.750000000000014,0.0023841779691595047,0.002384177969159505,4.336808689942018e-19
52.0,0.0020364984092336273,0.002036498409233629,1.734723475976807e-18
52.25000000000001,0.0017181160129032611,0.0017181160129032622,1.0842021724855044e-18
52.49999999999999,0.0014286299885456501,0.0014286299885456519,1.734723475976807e-18
52.75,0.0011675974977446533,0.001167597497744651,2.168404344971009e-18
53.000000000000014,0.0009345364255138796,0.0009345364255138791,4.336808689942018e-19
53.24999999999999,0.0007289281237709501,0.0007289281237709511,9.75781955236954e-19
53.50000000000001,0.0005502201216480825,0.0005502201216480814,1.0842021724855044e-18
53.750000000000014,0.0003978287966620112,0.00039782879666201124,5.421010862427522e-20
54.0,0.00027114200120139216,0.00027114200120139016,2.0057740190981832e-18
54.25000000000001,0.00016952163921866897,0.00016952163921866986,8.944667923005412e-19
54.49999999999999,9.230618843508708e-05,9.230618843508728e-05,2.0328790734103208e-19
54.75000000000001,3.881316378120004e-05,3.881316378120041e-05,3.7269449679189215e-19
55.000000000000014,8.341518200207115e-06,8.341518200207327e-06,2.1175823681357508e-19
55.25,1.7397733609292843e-07,1.7397733609294251e-07,1.4081922748102743e-20
55.50000000000001,1.3579305012791566e-05,1.3579305012791825e-05,2.591920818598159e-19
55.74999999999999,4.781449678329446e-05,4.781449678329475e-05,2.913793338554793e-19
56.0,0.00010212689918835094,0.00010212689918835121,2.710505431213761e-19
56.250000000000014,0.0001757562527123921,0.00017575625271239068,1.4365678785432934e-18
56.5,0.0002679366567595883,0.00026793665675958674,1.5720931501039814e-18
56.75000000000001,0.0003778984552944279,0.00037789845529442797,5.421010862427522e-20
56.99999999999999,0.0005048700420987442,0.0005048700420987455,1.3010426069826053e-18
57.25,0.0006480795848917772,0.0006480795848917773,1.0842021724855044e-19
57.500000000000014,0.000806756667838282,0.0008067566678382845,2.4936649967166602e-18
57.74999999999999,0.0009801338522360558,0.0009801338522360547,1.0842021724855044e-18
58.00000000000001,0.001167448155424569,0.00116744815542457,1.0842021724855044e-18
58.250000000000014,0.0013679424481926568,0.0013679424481926527,4.119968255444917e-18
58.5,0.0015808667711860202,0.0015808667711860157,4.553649124439119e-18
58.75000000000001,0.001805479571022736,0.0018054795710227404,4.336808689942018e-18
58.99999999999999,0.0020410488570182556,0.002041048857018251,4.7704895589362195e-18
59.25000000000001,0.002286853279602301,0.002286853279602303,1.734723475976807e-18
59.500000000000014,0.002542183131674746,0.0025421831316747422,3.903127820947816e-18
59.75,0.0028063412743014136,0.002806341274301412,1.734723475976807e-18
60.00000000000001,0.0030786439882891817,0.003078643988289173,8.673617379884035e-18
60.24999999999999,0.0033584217533068937,0.003358421753306889,4.7704895589362195e-18
60.5,0.003645019956332692,0.0036450199563326903,1.734723475976807e-18
60.750000000000014,0.003937799531309178,0.003937799531309182,4.336808689942018e-18
61.0,0.004236137531980458,0.0042361375319804615,3.469446951953614e-18
61.25000000000001,0.004539427639960709,0.004539427639960707,1.734723475976807e-18
61.49999999999999,0.004847080610154189,0.004847080610154193,4.336808689942018e-18
61.75,0.005158524655703883,0.005158524655703877,6.071532165918825e-18
62.000000000000014,0.005473205774691241,0.005473205774691233,7.806255641895632e-18
62.24999999999999,0.005790588020850068,0.00579058802085007,1.734723475976807e-18
62.50000000000001,0.006110153720585023,0.006110153720585022,8.673617379884035e-19
62.750000000000014,0.006431403638603515,0.006431403638603508,6.938893903907228e-18
63.0,0.006753857094485436,0.006753857094485436,0.0
63.25000000000001,0.007077052032515553,0.007077052032515553,0.0
63.49999999999999,0.007400545047101584,0.007400545047101582,1.734723475976807e-18
63.75000000000001,0.007723911366092175,0.0077239113660921635,1.1275702593849246e-17
64.00000000000001,0.008046744794289592,0.008046744794289589,3.469446951953614e-18
64.25,0.008368657619433572,0.00836865761943357,1.734723475976807e-18
64.50000000000001,0.00868928048290049,0.008689280482900477,1.214306433183765e-17
64.74999999999999,0.00900826221733349,0.009008262217333496,6.938893903907228e-18
65.0,0.009325269653378494,0.009325269653378493,1.734723475976807e-18
65.25000000000001,0.009639987397660817,0.009639987397660806,1.0408340855860843e-17
65.5,0.0099521175840917,0.009952117584091695,5.204170427930421e-18
65.75,0.010261379600544024,0.010261379600544025,1.734723475976807e-18
65.99999999999999,0.010567509792885626,0.010567509792885621,5.204170427930421e-18
66.25,0.010870261148302507,0.010870261148302503,3.469446951953614e-18
66.50000000000001,0.011169402959789167,0.01116940295978917,3.469446951953614e-18
66.75,0.011464720473621615,0.011464720473621624,8.673617379884035e-18
67.0,0.01175601452156953,0.011756014521569531,1.734723475976807e-18
67.25000000000001,0.012043101139541209,0.012043101139541212,3.469446951953614e-18
67.5,0.012325811174291037,0.012325811174291048,1.0408340855860843e-17
67.75000000000001,0.012603989879756253,0.012603989879756257,3.469446951953614e-18
68.0,0.012877496504522164,0.012877496504522168,3.469446951953614e-18
68.25,0.013146203871853581,0.013146203871853586,5.204170427930421e-18
68.50000000000001,0.013409997953661299,0.013409997953661292,6.938893903907228e-18
68.75,0.013668777439708478,0.013668777439708478,0.0
69.00000000000001,0.013922453303297791,0.0139224533032978,8.673617379884035e-18
69.24999999999999,0.014170948364613323,0.014170948364613325,1.734723475976807e-18
69.5,0.014414196852829577,0.014414196852829585,8.673617379884035e-18
69.75000000000001,0.0146521439680344,0.014652143968034399,1.734723475976807e-18
70.0,0.014884745443952692,0.014884745443952681,1.0408340855860843e-17
70.25,0.015111967112395038,0.015111967112395038,0.0
70.49999999999999,0.015333784470295616,0.01533378447029561,6.938893903907228e-18
70.75,0.015550182250145235,0.015550182250145235,0.0
71.00000000000001,0.015761153994568646,0.015761153994568657,1.0408340855860843e-17
71.25,0.015966701635737747,0.01596670163573774,6.938893903907228e-18
71.5,0.016166835080259317,0.01616683508025932,3.469446951953614e-18
71.75000000000001,0.0163615718001234,0.016361571800123396,3.469446951953614e-18
72.0,0.016550936430245338,0.01655093643024535,1.0408340855860843e-17
72.25000000000001,0.016734960373088643,0.016734960373088647,3.469446951953614e-18
72.5,0.01691368141080371,0.016913681410803717,6.938893903907228e-18
72.75,0.01708714332527673,0.017087143325276735,3.469446951953614e-18
73.00000000000001,0.01725539552643345,0.017255395526433452,3.469446951953614e-18
73.25,0.01741849268910626,0.017418492689106252,6.938893903907228e-18
73.50000000000001,0.017576494398726984,0.01757649439872698,3.469446951953614e-18
73.74999999999999,0.01772946480607308,0.017729464806073077,3.469446951953614e-18
74.0,0.01787747229125647,0.01787747229125647,0.0
74.25000000000001,0.018020589137109827,0.01802058913710983,3.469446951953614e-18
74.5,0.018158891212091334,0.018158891212091344,1.0408340855860843e-17
74.75,0.018292457662797898,0.018292457662797888,1.0408340855860843e-17
74.99999999999999,0.01842137061614776,0.01842137061614776,0.0
75.25,0.018545714891263627,0.018545714891263623,3.469446951953614e-18
75.50000000000001,0.018665577721063753,0.01866557772106374,1.3877787807814457e-17
75.75,0.018781048483540962,0.018781048483540952,1.0408340855860843e-17
76.0,0.018892218442688777,0.018892218442688766,1.0408340855860843e-17
76.25000000000001,0.018999180499012273,0.01899918049901227,3.469446951953614e-18
76.5,0.019102028949538146,0.019102028949538136,1.0408340855860843e-17
76.75000000000001,0.019200859257225568,0.019200859257225568,0.0
77.0,0.019295767829657466,0.019295767829657473,6.938893903907228e-18
77.25,0.019386851806878807,0.01938685180687881,3.469446951953614e-18
77.50000000000001,0.019474208858233442,0.019474208858233446,3.469446951953614e-18
77.75,0.019557936988038538,0.019557936988038524,1.3877787807814457e-17
78.00000000000001,0.01963813434992372,0.01963813434992371,1.0408340855860843e-17
78.24999999999999,0.019714899069650977,0.019714899069650967,1.0408340855860843e-17
78.5,0.019788329076223292,0.019788329076223292,0.0
78.75000000000001,0.01985852194108124,0.019858521941081224,1.734723475976807e-17
79.0,0.01992557472517838,0.01992557472517838,0.0
79.25,0.019989583833722464,0.019989583833722457,6.938893903907228e-18
79.49999999999999,0.020050644878362587,0.020050644878362594,6.938893903907228e-18
79.75,0.020108852546597968,0.020108852546597968,0.0
80.00000000000001,0.02016430047818295,0.020164300478182944,6.938893903907228e-18
80.25,0.020217081148296692,0.020217081148296696,3.469446951953614e-18
80.5,0.020267285757247563,0.020267285757247563,0.0
80.75000000000001,0.020315004126479283,0.020315004126479286,3.469446951953614e-18
81.0,0.02036032460064581,0.02036032460064581,0.0
81.25000000000001,0.020403333955522854,0.02040333395552285,3.469446951953614e-18
81.5,0.020444117311524332,0.020444117311524325,6.938893903907228e-18
81.75,0.020482758052593624,0.020482758052593624,0.0
82.00000000000001,0.02051933775024192,0.02051933775024192,0.0
82.25,0.020553936092507673,0.02055393609250767,3.469446951953614e-18
82.50000000000001,0.020586630817614943,0.020586630817614932,1.0408340855860843e-17
82.74999999999999,0.02061749765211191,0.020617497652111915,3.469446951953614e-18
83.0,0.02064661025327408,0.020646610253274078,3.469446951953614e-18
83.25000000000001,0.020674040155561367,0.020674040155561357,1.0408340855860843e-17
83.5,0.020699856720922827,0.020699856720922827,0.0
83.75,0.020724127092747714,0.020724127092747718,3.469446951953614e-18
83.99999999999999,0.02074691615326643,0.020746916153266442,1.0408340855860843e-17
84.25,0.020768286484210946,0.020768286484210943,3.469446951953614e-18
84.50000000000001,0.020788298330549564,0.020788298330549553,1.0408340855860843e-17
84.75,0.020807009567117295,0.020807009567117295,0.0
85.0,0.020824475667968502,0.0208244756679685,3.469446951953614e-18
85.25000000000001,0.020840749678285884,0.020840749678285888,3.469446951953614e-18
85.5,0.02085588218868548,0.020855882188685473,6.938893903907228e-18
85.75000000000001,0.02086992131176458,0.020869921311764572,6.938893903907228e-18
86.0,0.02088291266074606,0.02088291266074605,6.938893903907228e-18
86.25,0.020894899330079802,0.020894899330079805,3.469446951953614e-18
86.50000000000001,0.020905921877867984,0.02090592187786797,1.3877787807814457e-17
86.75,0.02091601830999034,0.02091601830999034,0.0
87.00000000000001,0.02092522406580999,0.020925224065809996,6.938893903907228e-18
87.24999999999999,0.020933572005350072,0.02093357200535008,6.938893903907228e-18
87.5,0.020941092397836442,0.020941092397836446,3.469446951953614e-18
87.75000000000001,0.020947812911513344,0.020947812911513347,3.469446951953614e-18
88.0,0.02095375860464002,0.020953758604640018,3.469446951953614e-18
88.25,0.020958951917590504,0.020958951917590504,0.0
88.49999999999999,0.02096341266598143,0.020963412665981427,3.469446951953614e-18
88.75,0.020967158034763945,0.020967158034763945,0.0
89.00000000000001,0.020970202573219476,0.02097020257321948,3.469446951953614e-18
89.25,0.020972558190811775,0.02097255819081178,3.469446951953614e-18
89.5,0.02097423415385041,0.02097423415385041,0.0
89.75000000000001,0.020975237082932415,0.020975237082932422,6.938893903907228e-18
90.0,0.020975570951133775,0.02097557095113377,3.469446951953614e-18
